x-axis,1,2
second,Volt,Volt
-196.0938E+00,-376.4E-03,-319.6E-03
-195.9375E+00,-372.3E-03,-315.1E-03
-195.7813E+00,-368.8E-03,-311.0E-03
-195.6250E+00,-364.8E-03,-306.5E-03
-195.4688E+00,-361.3E-03,-302.5E-03
-195.3125E+00,-357.3E-03,-298.0E-03
-195.1563E+00,-353.3E-03,-294.0E-03
-195.0000E+00,-349.2E-03,-289.9E-03
-194.8438E+00,-345.2E-03,-285.9E-03
-194.6875E+00,-341.2E-03,-281.9E-03
-194.5313E+00,-337.7E-03,-277.9E-03
-194.3750E+00,-334.7E-03,-274.4E-03
-194.2188E+00,-330.6E-03,-270.3E-03
-194.0625E+00,-327.1E-03,-266.3E-03
-193.9063E+00,-323.1E-03,-262.3E-03
-193.7500E+00,-319.6E-03,-258.3E-03
-193.5938E+00,-315.1E-03,-254.3E-03
-193.4375E+00,-311.0E-03,-250.7E-03
-193.2813E+00,-307.0E-03,-246.7E-03
-193.1250E+00,-303.5E-03,-243.2E-03
-192.9688E+00,-299.5E-03,-239.7E-03
-192.8125E+00,-296.0E-03,-236.2E-03
-192.6563E+00,-292.4E-03,-232.6E-03
-192.5000E+00,-288.9E-03,-228.6E-03
-192.3438E+00,-285.4E-03,-225.6E-03
-192.1875E+00,-281.4E-03,-222.1E-03
-192.0313E+00,-277.4E-03,-218.6E-03
-191.8750E+00,-273.4E-03,-215.1E-03
-191.7188E+00,-269.3E-03,-211.5E-03
-191.5625E+00,-265.8E-03,-208.0E-03
-191.4063E+00,-262.3E-03,-205.0E-03
-191.2500E+00,-258.3E-03,-201.5E-03
-191.0938E+00,-254.8E-03,-198.5E-03
-190.9375E+00,-250.7E-03,-195.0E-03
-190.7813E+00,-247.2E-03,-191.4E-03
-190.6250E+00,-243.2E-03,-187.9E-03
-190.4688E+00,-240.2E-03,-184.9E-03
-190.3125E+00,-236.2E-03,-181.9E-03
-190.1563E+00,-232.6E-03,-178.9E-03
-190.0000E+00,-228.6E-03,-175.9E-03
-189.8438E+00,-225.1E-03,-173.4E-03
-189.6875E+00,-221.1E-03,-169.8E-03
-189.5313E+00,-217.6E-03,-166.8E-03
-189.3750E+00,-214.1E-03,-163.8E-03
-189.2188E+00,-210.5E-03,-161.3E-03
-189.0625E+00,-206.5E-03,-158.3E-03
-188.9063E+00,-203.0E-03,-155.3E-03
-188.7500E+00,-199.5E-03,-152.2E-03
-188.5938E+00,-195.5E-03,-149.2E-03
-188.4375E+00,-191.9E-03,-146.2E-03
-188.2813E+00,-188.4E-03,-143.2E-03
