x-axis,1
second,Volt
-2.000000E-03,-683.903887E-03
-1.995000E-03,-685.833536E-03
-1.990000E-03,-687.421475E-03
-1.985000E-03,-688.687808E-03
-1.980000E-03,-690.114944E-03
-1.975000E-03,-691.944088E-03
-1.970000E-03,-693.451626E-03
-1.965000E-03,-694.898864E-03
-1.960000E-03,-696.466701E-03
-1.955000E-03,-697.974239E-03
-1.950000E-03,-699.180272E-03
-1.945000E-03,-700.607408E-03
-1.940000E-03,-702.034544E-03
-1.935000E-03,-703.501877E-03
-1.930000E-03,-705.391328E-03
-1.925000E-03,-706.315952E-03
-1.920000E-03,-707.521977E-03
-1.915000E-03,-708.667711E-03
-1.910000E-03,-710.034540E-03
-1.905000E-03,-711.501889E-03
-1.900000E-03,-712.547103E-03
-1.895000E-03,-714.376255E-03
-1.890000E-03,-715.039579E-03
-1.885000E-03,-716.225502E-03
-1.880000E-03,-717.572228E-03
-1.875000E-03,-718.577254E-03
-1.870000E-03,-719.582279E-03
-1.865000E-03,-720.587304E-03
-1.860000E-03,-721.853644E-03
-1.855000E-03,-723.099867E-03
-1.850000E-03,-724.205404E-03
-1.845000E-03,-725.130027E-03
-1.840000E-03,-726.054650E-03
-1.835000E-03,-727.481786E-03
-1.830000E-03,-728.406410E-03
-1.825000E-03,-729.331033E-03
-1.820000E-03,-730.135042E-03
-1.815000E-03,-731.140068E-03
-1.810000E-03,-732.064714E-03
-1.805000E-03,-733.029527E-03
-1.800000E-03,-733.652630E-03
-1.795000E-03,-734.657655E-03
-1.790000E-03,-735.300884E-03
-1.785000E-03,-736.225508E-03
-1.780000E-03,-737.150131E-03
-1.775000E-03,-737.672731E-03
-1.770000E-03,-738.677756E-03
-1.765000E-03,-739.180268E-03
-1.760000E-03,-740.687806E-03
-1.755000E-03,-740.768223E-03
-1.750000E-03,-741.692831E-03
-1.745000E-03,-742.617470E-03
-1.740000E-03,-743.039581E-03
-1.735000E-03,-743.461692E-03
-1.730000E-03,-744.707907E-03
-1.725000E-03,-744.808426E-03
-1.720000E-03,-745.733050E-03
-1.715000E-03,-746.275728E-03
-1.710000E-03,-747.220469E-03
-1.705000E-03,-747.722982E-03
-1.700000E-03,-748.225494E-03
-1.695000E-03,-748.346116E-03
-1.690000E-03,-749.230520E-03
-1.685000E-03,-749.733032E-03
-1.680000E-03,-749.853615E-03
-1.675000E-03,-749.934017E-03
-1.670000E-03,-750.959183E-03
-1.665000E-03,-751.240570E-03
-1.660000E-03,-751.682760E-03
-1.655000E-03,-751.763162E-03
-1.650000E-03,-752.245595E-03
-1.645000E-03,-752.426478E-03
-1.640000E-03,-752.748108E-03
-1.635000E-03,-753.250620E-03
-1.630000E-03,-753.672708E-03
-1.625000E-03,-753.753156E-03
-1.620000E-03,-753.833511E-03
-1.615000E-03,-754.255645E-03
-1.610000E-03,-754.496827E-03
-1.605000E-03,-754.436574E-03
-1.600000E-03,-754.657631E-03
-1.595000E-03,-755.240545E-03
-1.590000E-03,-754.818434E-03
-1.585000E-03,-754.898836E-03
-1.580000E-03,-755.260670E-03
-1.575000E-03,-755.260670E-03
-1.570000E-03,-755.260670E-03
-1.565000E-03,-755.260670E-03
-1.560000E-03,-755.260670E-03
-1.555000E-03,-755.140095E-03
-1.550000E-03,-755.260670E-03
-1.545000E-03,-755.260670E-03
-1.540000E-03,-755.119938E-03
-1.535000E-03,-754.758158E-03
-1.530000E-03,-755.260670E-03
-1.525000E-03,-754.858631E-03
-1.520000E-03,-754.758158E-03
-1.515000E-03,-754.516922E-03
-1.510000E-03,-754.597323E-03
-1.505000E-03,-754.336078E-03
-1.500000E-03,-753.753133E-03
-1.495000E-03,-753.753133E-03
-1.490000E-03,-753.411393E-03
-1.485000E-03,-753.491794E-03
-1.480000E-03,-753.069683E-03
-1.475000E-03,-752.748108E-03
-1.470000E-03,-752.245595E-03
-1.465000E-03,-752.245595E-03
-1.460000E-03,-751.743082E-03
-1.455000E-03,-751.743082E-03
-1.450000E-03,-750.436584E-03
-1.445000E-03,-750.738057E-03
-1.440000E-03,-750.657586E-03
-1.435000E-03,-749.733032E-03
-1.430000E-03,-748.728007E-03
-1.425000E-03,-748.426464E-03
-1.420000E-03,-748.225494E-03
-1.415000E-03,-747.361209E-03
-1.410000E-03,-746.778295E-03
-1.405000E-03,-746.697893E-03
-1.400000E-03,-745.813397E-03
-1.395000E-03,-745.210419E-03
-1.390000E-03,-744.707907E-03
-1.385000E-03,-744.205394E-03
-1.380000E-03,-743.622441E-03
-1.375000E-03,-742.195344E-03
-1.370000E-03,-741.773194E-03
-1.365000E-03,-741.351084E-03
-1.360000E-03,-740.185294E-03
-1.355000E-03,-739.682781E-03
-1.350000E-03,-739.180268E-03
-1.345000E-03,-738.155102E-03
-1.340000E-03,-737.230479E-03
-1.335000E-03,-736.305856E-03
-1.330000E-03,-735.883745E-03
-1.325000E-03,-734.959121E-03
-1.320000E-03,-733.652630E-03
-1.315000E-03,-733.150118E-03
-1.310000E-03,-732.185251E-03
-1.305000E-03,-731.260628E-03
-1.300000E-03,-730.135042E-03
-1.295000E-03,-729.190232E-03
-1.290000E-03,-728.486757E-03
-1.285000E-03,-727.119967E-03
-1.280000E-03,-726.617455E-03
-1.275000E-03,-725.210375E-03
-1.270000E-03,-724.285751E-03
-1.265000E-03,-722.858615E-03
-1.260000E-03,-721.933992E-03
-1.255000E-03,-721.089816E-03
-1.250000E-03,-719.582279E-03
-1.245000E-03,-718.999411E-03
-1.240000E-03,-717.732986E-03
-1.235000E-03,-716.547008E-03
-1.230000E-03,-715.562178E-03
-1.225000E-03,-713.954090E-03
-1.220000E-03,-713.029467E-03
-1.215000E-03,-711.542078E-03
-1.210000E-03,-710.537053E-03
-1.205000E-03,-709.029515E-03
-1.200000E-03,-707.823435E-03
-1.195000E-03,-706.014440E-03
-1.190000E-03,-704.969164E-03
-1.185000E-03,-703.542028E-03
-1.180000E-03,-702.496852E-03
-1.175000E-03,-700.888710E-03
-1.170000E-03,-699.260620E-03
-1.165000E-03,-697.974239E-03
-1.160000E-03,-696.466701E-03
-1.155000E-03,-694.959163E-03
-1.150000E-03,-693.954138E-03
-1.145000E-03,-691.803279E-03
-1.140000E-03,-690.697804E-03
-1.135000E-03,-688.929013E-03
-1.130000E-03,-687.421475E-03
-1.125000E-03,-685.913937E-03
-1.120000E-03,-684.486747E-03
-1.115000E-03,-683.059611E-03
-1.110000E-03,-681.129963E-03
-1.105000E-03,-679.702827E-03
