x-axis,1,2
second,Volt,Volt
-10.000000E+00,,
-9.992188E+00,-1.530111E+00,-3.442133E+00
-9.984375E+00,-1.527599E+00,-3.444645E+00
-9.976563E+00,-1.525086E+00,-3.444645E+00
-9.968750E+00,-1.521318E+00,-3.444645E+00
-9.960938E+00,-1.517549E+00,-3.444645E+00
-9.953125E+00,-1.513780E+00,-3.444645E+00
-9.945313E+00,-1.511267E+00,-3.444645E+00
-9.937500E+00,-1.508755E+00,-3.442133E+00
-9.929688E+00,-1.506242E+00,-3.442133E+00
-9.921875E+00,-1.502473E+00,-3.439620E+00
-9.914063E+00,-1.498704E+00,-3.439620E+00
-9.906250E+00,-1.493679E+00,-3.437107E+00
-9.898438E+00,-1.489910E+00,-3.434595E+00
-9.890625E+00,-1.487398E+00,-3.432082E+00
-9.882813E+00,-1.484885E+00,-3.429570E+00
-9.875000E+00,-1.479860E+00,-3.429570E+00
-9.867188E+00,-1.476091E+00,-3.427057E+00
-9.859375E+00,-1.472323E+00,-3.424545E+00
-9.851563E+00,-1.468554E+00,-3.422032E+00
-9.843750E+00,-1.466041E+00,-3.419519E+00
-9.835938E+00,-1.462272E+00,-3.417007E+00
-9.828125E+00,-1.457247E+00,-3.414494E+00
-9.820313E+00,-1.452222E+00,-3.411982E+00
-9.812500E+00,-1.449709E+00,-3.406957E+00
-9.804688E+00,-1.445941E+00,-3.404444E+00
-9.796875E+00,-1.443428E+00,-3.399419E+00
-9.789063E+00,-1.438403E+00,-3.394394E+00
-9.781250E+00,-1.433378E+00,-3.389369E+00
-9.773438E+00,-1.429609E+00,-3.384344E+00
-9.765625E+00,-1.425840E+00,-3.381831E+00
-9.757813E+00,-1.422071E+00,-3.376806E+00
-9.750000E+00,-1.417046E+00,-3.374293E+00
-9.742188E+00,-1.412021E+00,-3.369268E+00
-9.734375E+00,-1.408252E+00,-3.364243E+00
-9.726563E+00,-1.404483E+00,-3.359218E+00
-9.718750E+00,-1.400714E+00,-3.354193E+00
-9.710938E+00,-1.395689E+00,-3.349168E+00
-9.703125E+00,-1.390664E+00,-3.344143E+00
-9.695313E+00,-1.386895E+00,-3.339117E+00
-9.687500E+00,-1.383127E+00,-3.336605E+00
-9.679688E+00,-1.378101E+00,-3.331580E+00
-9.671875E+00,-1.373076E+00,-3.326555E+00
-9.664063E+00,-1.369307E+00,-3.319017E+00
-9.656250E+00,-1.365539E+00,-3.311479E+00
-9.648438E+00,-1.361770E+00,-3.306454E+00
-9.640625E+00,-1.356745E+00,-3.301429E+00
