x-axis,1,2
second,Volt,Volt
-25.00000E-03,-502.49685E-03,-496.96922E-03
-24.97500E-03,-502.49685E-03,-496.96922E-03
-24.95000E-03,-502.99937E-03,-496.96922E-03
-24.92500E-03,-502.73806E-03,-496.96922E-03
-24.90000E-03,-502.81846E-03,-496.96922E-03
-24.87500E-03,-502.49685E-03,-496.96922E-03
-24.85000E-03,-502.49685E-03,-496.96922E-03
-24.82500E-03,-502.49685E-03,-496.96922E-03
-24.80000E-03,-502.35615E-03,-496.96922E-03
-24.77500E-03,-501.99434E-03,-496.96922E-03
-24.75000E-03,-501.49183E-03,-496.66771E-03
-24.72500E-03,-501.49183E-03,-496.96922E-03
-24.70000E-03,-500.94911E-03,-496.96922E-03
-24.67500E-03,-500.48680E-03,-496.92902E-03
-24.65000E-03,-499.98429E-03,-496.96922E-03
-24.62500E-03,-499.48178E-03,-496.96922E-03
-24.60000E-03,-499.48178E-03,-496.96922E-03
-24.57500E-03,-498.83856E-03,-496.82851E-03
-24.55000E-03,-498.47675E-03,-496.46670E-03
-24.52500E-03,-497.97424E-03,-499.36114E-03
-24.50000E-03,-497.47173E-03,-500.98932E-03
-24.47500E-03,-496.64761E-03,-500.48680E-03
-24.45000E-03,-495.96419E-03,-500.48680E-03
-24.42500E-03,-495.46168E-03,-500.48680E-03
-24.40000E-03,-494.45665E-03,-500.90891E-03
-24.37500E-03,-493.45163E-03,-500.48680E-03
-24.35000E-03,-493.02952E-03,-500.48680E-03
-24.32500E-03,-492.44660E-03,-500.48680E-03
-24.30000E-03,-491.68278E-03,-500.48680E-03
-24.27500E-03,-490.93907E-03,-500.48680E-03
-24.25000E-03,-489.93404E-03,-500.48680E-03
-24.22500E-03,-488.92901E-03,-500.48680E-03
-24.20000E-03,-487.98429E-03,-500.92902E-03
-24.17500E-03,-487.42148E-03,-500.48680E-03
-24.15000E-03,-486.41645E-03,-500.48680E-03
-24.12500E-03,-485.21042E-03,-500.48680E-03
-24.10000E-03,-483.90389E-03,-500.60741E-03
-24.07500E-03,-482.85866E-03,-500.48680E-03
-24.05000E-03,-481.89384E-03,-500.48680E-03
-24.02500E-03,-480.88881E-03,-500.48680E-03
-24.00000E-03,-479.58228E-03,-500.48680E-03
-23.97500E-03,-478.37625E-03,-500.48680E-03
-23.95000E-03,-477.23052E-03,-500.48680E-03
-23.92500E-03,-475.86369E-03,-500.48680E-03
-23.90000E-03,-474.87876E-03,-500.48680E-03
-23.87500E-03,-473.85364E-03,-500.48680E-03
-23.85000E-03,-472.52700E-03,-500.48680E-03
