x-axis,1,2
second,Volt,Volt
-25.00000E-03,+5.54334E-03,-467.32097E-03
-24.97500E-03,-63.92400E-03,-466.81846E-03
-24.95000E-03,-133.39133E-03,-466.81846E-03
-24.92500E-03,-201.06972E-03,-466.81846E-03
-24.90000E-03,-263.88379E-03,-466.81846E-03
-24.87500E-03,-322.39636E-03,-466.81846E-03
-24.85000E-03,-372.82852E-03,-466.81846E-03
-24.82500E-03,-416.36621E-03,-467.26067E-03
-24.80000E-03,-451.36118E-03,-466.81846E-03
-24.77500E-03,-477.95414E-03,-478.89887E-03
-24.75000E-03,-495.36118E-03,-480.38630E-03
-24.72500E-03,-502.61746E-03,-480.00439E-03
-24.70000E-03,-499.78328E-03,-479.88379E-03
-24.67500E-03,-486.31595E-03,-479.88379E-03
-24.65000E-03,-464.10489E-03,-479.88379E-03
-24.62500E-03,-432.24559E-03,-479.88379E-03
-24.60000E-03,-392.66770E-03,-479.88379E-03
-24.57500E-03,-344.56719E-03,-479.88379E-03
-24.55000E-03,-289.63252E-03,-479.88379E-03
-24.52500E-03,-228.76819E-03,-479.88379E-03
-24.50000E-03,-162.49683E-03,-479.88379E-03
-24.47500E-03,-93.93402E-03,-479.88379E-03
-24.45000E-03,-24.46668E-03,-479.38128E-03
-24.42500E-03,+45.50317E-03,-479.72298E-03
-24.40000E-03,+115.39261E-03,-479.38128E-03
-24.37500E-03,+182.93030E-03,-479.88379E-03
-24.35000E-03,+247.19161E-03,-479.38128E-03
-24.32500E-03,+305.74437E-03,-479.38128E-03
-24.30000E-03,+358.30718E-03,-479.38128E-03
-24.27500E-03,+402.48808E-03,-479.38128E-03
-24.25000E-03,+440.92024E-03,-479.38128E-03
-24.22500E-03,+468.59862E-03,-478.89887E-03
-24.20000E-03,+487.97551E-03,-478.93906E-03
-24.17500E-03,+497.58354E-03,-479.38128E-03
-24.15000E-03,+496.94032E-03,-478.87876E-03
-24.12500E-03,+486.04584E-03,-478.87876E-03
-24.10000E-03,+465.90513E-03,-479.38128E-03
-24.07500E-03,+436.47799E-03,-478.87876E-03
-24.05000E-03,+397.38251E-03,-478.87876E-03
-24.02500E-03,+352.27698E-03,-478.87876E-03
-24.00000E-03,+298.00561E-03,-479.07977E-03
-23.97500E-03,+239.45285E-03,-478.87876E-03
-23.95000E-03,+174.99053E-03,-479.38128E-03
-23.92500E-03,+106.38751E-03,-479.38128E-03
-23.90000E-03,+36.90008E-03,-479.38128E-03
-23.87500E-03,-33.55219E-03,-479.38128E-03
-23.85000E-03,-103.01952E-03,-479.38128E-03
