x-axis,1,2
second,Volt,Volt
-25.00000E-03,-492.94912E-03,-405.00942E-03
-24.97500E-03,-495.80339E-03,-405.00942E-03
-24.95000E-03,-498.15515E-03,-405.00942E-03
-24.92500E-03,-500.74811E-03,-404.76821E-03
-24.90000E-03,-501.63253E-03,-503.22047E-03
-24.87500E-03,-498.77826E-03,-503.50188E-03
-24.85000E-03,-495.94409E-03,-503.50188E-03
-24.82500E-03,-493.51193E-03,-502.99937E-03
-24.80000E-03,-491.07977E-03,-503.50188E-03
-24.77500E-03,-488.36620E-03,-503.22047E-03
-24.75000E-03,-485.71293E-03,-503.50188E-03
-24.72500E-03,-483.28077E-03,-502.99937E-03
-24.70000E-03,-480.84861E-03,-503.46168E-03
-24.67500E-03,-477.95414E-03,-502.99937E-03
-24.65000E-03,-475.60238E-03,-503.38128E-03
-24.62500E-03,-473.55213E-03,-502.99937E-03
-24.60000E-03,-471.11997E-03,-502.99937E-03
-24.57500E-03,-469.04962E-03,-502.99937E-03
-24.55000E-03,-466.19535E-03,-502.99937E-03
-24.52500E-03,-463.82349E-03,-502.99937E-03
-24.50000E-03,-461.29082E-03,-502.99937E-03
-24.47500E-03,-458.45665E-03,-502.99937E-03
-24.45000E-03,-456.02449E-03,-502.99937E-03
-24.42500E-03,-453.43153E-03,-502.83856E-03
-24.40000E-03,-451.07977E-03,-502.91896E-03
-24.37500E-03,-448.22550E-03,-502.99937E-03
-24.35000E-03,-445.29082E-03,-502.99937E-03
-24.32500E-03,-442.85866E-03,-502.65766E-03
-24.30000E-03,-440.92901E-03,-502.99937E-03
-24.27500E-03,-438.49685E-03,-502.99937E-03
-24.25000E-03,-435.96419E-03,-502.99937E-03
-24.22500E-03,-433.13002E-03,-502.51696E-03
-24.20000E-03,-430.75816E-03,-502.99937E-03
-24.17500E-03,-428.26570E-03,-502.99937E-03
-24.15000E-03,-425.55213E-03,-502.77826E-03
-24.12500E-03,-423.20037E-03,-502.99937E-03
-24.10000E-03,-420.84861E-03,-502.99937E-03
-24.07500E-03,-418.53705E-03,-502.49685E-03
-24.05000E-03,-416.56721E-03,-502.49685E-03
-24.02500E-03,-413.79333E-03,-502.99937E-03
-24.00000E-03,-411.44158E-03,-502.49685E-03
-23.97500E-03,-408.80841E-03,-502.49685E-03
-23.95000E-03,-406.73806E-03,-502.49685E-03
-23.92500E-03,-403.94409E-03,-491.03932E-03
-23.90000E-03,-401.51193E-03,-404.48681E-03
-23.87500E-03,-399.18027E-03,-404.60741E-03
-23.85000E-03,-396.64761E-03,-405.00942E-03
